Scenario_ID,Minute_0,Minute_1,Minute_2,Minute_3,Minute_4,Minute_5,Minute_6,Minute_7,Minute_8,Minute_9,Minute_10,Minute_11,Minute_12,Minute_13,Minute_14,Minute_15,Minute_16,Minute_17,Minute_18,Minute_19,Minute_20,Minute_21,Minute_22,Minute_23,Minute_24,Minute_25,Minute_26,Minute_27,Minute_28,Minute_29,Minute_30,Minute_31,Minute_32,Minute_33,Minute_34,Minute_35,Minute_36,Minute_37,Minute_38,Minute_39,Minute_40,Minute_41,Minute_42,Minute_43,Minute_44,Minute_45,Minute_46,Minute_47,Minute_48,Minute_49,Minute_50,Minute_51,Minute_52,Minute_53,Minute_54,Minute_55,Minute_56,Minute_57,Minute_58,Minute_59
228,577.6634209233498,600.0,600.0,600.0,600.0,577.5547351485186,582.6803421774557,600.0,585.3670901362573,600.0,599.3334885045647,567.1198863301108,585.5312441772076,562.3310842846555,571.5342339839481,542.5307275672362,573.8114453919537,559.232117494579,540.0846459119966,514.12419419664,545.3443477303733,560.1776097012647,577.0938719115309,577.052191208148,575.2831361770818,547.9846231864851,552.1734998773645,534.4576545349798,567.8578278310083,588.6184936320686,582.5279378455708,558.1218259539781,578.0950443336931,551.6388080293852,529.8921707741802,509.69860701627607,513.6809516953927,533.7749174747183,520.7769589854468,491.703845984717,489.2215384314264,506.58925531262184,487.10572432873903,467.5004426914952,498.80633460576496,530.5970955041074,564.9296967484178,586.4658688586524,564.6387607004085,544.4774671563569,533.2932340629243,520.5625112562686,552.5194536917293,572.7546324934478,588.4352479447566,566.4526736288259,595.119462784189,600.0,576.4549288929546,600.0
229,323.4540638207791,294.1149460290265,305.0925074850212,315.8588336419243,287.50407431151757,274.82370093707834,309.320713294966,321.8105799855776,337.9158416478106,317.820051640112,288.33479661038604,272.71791489225166,255.1408018557751,236.5588889081388,220.0,225.2328983458783,220.0,242.42415105332714,220.30047030264402,220.0,220.0,220.0,220.0,253.44064583108505,273.78209483661396,273.08989820116585,244.15101327372037,250.62219412904938,268.7356566781808,247.085864388513,251.86044824363734,273.8552111304381,292.6325555656802,313.8419968163809,340.3946365572613,371.0323837084242,364.41886457267174,369.23270174927313,389.5788685724659,403.37865554867074,438.0650715271772,404.0225071045023,393.88183217660765,378.55378701552183,361.9158965271093,342.4929813020313,357.1316501590973,328.06481328836986,344.9774316644035,358.51724060554267,341.0735298806054,323.7718947021667,332.7921356762819,351.1441130601393,377.4981059762549,402.1478754460682,434.6896850375379,440.3866277110937,468.99251700491885,490.5884461331476
230,559.9736972393252,525.787559329301,558.4007687599077,556.5478801591612,577.4206894294002,551.3249777830449,544.0408544900231,528.0431009014925,513.4592148365581,487.0871082331198,508.4905765111303,474.1375385318058,461.01292052076997,438.221658545919,444.45438438850283,427.2520525715209,410.38194438848785,409.56561446816016,420.25384722202494,393.7451765415864,371.0309782141711,353.3332103357873,386.49558532404455,379.296260320049,386.2255666642208,368.1335635543393,367.46573031536343,337.6540725223805,305.0860227369434,302.8973696144456,295.80351974073443,270.38514211916237,283.5172421436137,318.02048650656224,310.7157639903321,319.43486850454974,351.84318447006376,375.050632541345,372.499288172533,389.12355208472735,363.09300490226406,363.94027478473,348.47449418732555,324.7559523400568,319.59561577787423,293.76663458822725,307.69559216044127,304.63239524417475,306.8125195237012,282.0588352304722,256.8428515070168,262.6819319752255,296.6326143232867,268.3701551499275,253.37135514953218,279.2334933071843,249.29253416505088,275.6045346607375,277.3045534969701,270.8832276718199
231,337.6786144535532,323.47681552250214,309.8829962939657,336.81921196117935,352.48487807341434,364.36548862159486,385.2779290482349,368.27595545852506,376.53895230424797,373.7435890313045,393.514503495318,380.162431228448,390.1849344093407,416.9398032365527,410.0903365701977,379.75388268591996,380.87744024984545,370.09551439633725,382.1512910346395,413.7235957670419,412.7161780268212,410.3494941377086,421.1704301511108,393.41525540266053,376.16068862741156,405.48924141243947,417.3852243479031,383.32630742674223,362.6500905058736,375.44869912789653,393.95664330727675,417.74681339445965,403.1991896312028,433.3711913706322,437.0774739210847,450.8352054882372,457.60692588283075,431.1987297100542,463.6167558669958,437.2180464595865,420.05978340836936,442.013735023978,450.31552232905506,473.98596390540007,475.0874970915832,466.47702356724767,496.00620853559263,463.5438707616283,488.4729861863415,469.6302311494862,494.04177409226395,468.7855370314459,474.40086448978377,501.5684188205868,499.71619410350917,516.9758612697467,538.3028745196358,554.8574691298103,584.6305507110321,580.9089468474272
232,285.7876668827592,254.13444134193279,236.38663221655816,220.0,224.05641190041365,220.0,220.0,220.0,243.2098648855403,249.61136008655205,239.67733121908853,267.2732942109058,237.18705700944577,270.8096021003936,278.9500274182059,256.7925251960253,269.32736212441307,287.7640503092625,282.8180451452167,308.13232758240497,283.6835960931579,268.2022269435905,239.7466922544698,220.0,220.0,249.2343233645197,220.0,220.0,222.26790810588392,250.17642187203518,285.0151571783201,302.75232522270863,335.7076945625407,355.8047738400519,388.22895870805104,402.7379095241629,373.32134930573784,366.4557623952252,376.7175722613981,366.2678679231957,350.4047421911602,355.82269089047657,386.167822259647,353.6165534057777,372.46273765367835,388.05364711680227,420.5303868939824,450.6801724572604,469.0364518003539,470.46506532813584,449.7637940544822,452.9302943372724,471.5049339116482,499.20177879630074,519.4816194410391,498.1503049044129,505.12834690037704,493.38048906757206,459.02488578491705,438.0403512901237
233,263.02384697471075,287.0141856224735,270.1096232728204,255.03848109494928,287.23404112087115,278.7701117342908,244.44110654439845,229.310336928628,220.0,220.0,220.0,226.5281629122764,220.0,220.0,245.34124012910118,240.04490991484047,269.1433044184551,268.99896815614755,261.91753119493046,279.4447560912796,249.56701300503974,220.83049981380896,231.4686597884162,230.5545097151636,250.8835772375083,280.0225358515555,272.20821728856384,278.95691914948907,279.00568309516075,312.71842899013103,335.8943375050927,364.7159770845075,347.51978321493976,366.59663283632136,350.17975858615677,329.79173592614404,360.8903671020326,327.24167627228326,359.81888552872334,335.26721831793975,357.6278840434685,341.9424627582357,331.49162567838664,311.66466547092557,317.65064844460113,307.0173367701523,318.03484953477874,284.1301617907234,253.63640363677615,225.61268432796356,220.0,242.03573208619832,269.2081858126851,251.34493761694813,256.5508183136791,275.33636780216113,260.55442789653375,254.1849694680729,255.86316365607286,230.3044029046362
234,229.8732716157965,220.0,228.87975348774734,220.0,220.0,220.0,220.0,220.0,248.78888522884577,220.0,230.74023469220535,222.6488598562683,234.73427161653427,240.94269204197258,221.5876048467977,245.89226897693487,245.32809575958984,267.9056170835329,261.32649461670826,295.254483390775,314.18873848586577,346.8052528437459,347.80810636743604,345.96648562778506,363.8482522805531,390.4686406914932,422.95884640208226,410.67747982435725,431.58679999334197,411.33199182782954,414.5221961000107,392.11156648865466,381.42938181117836,411.6244675156305,386.85081649974654,396.1188791592103,402.6256782641285,376.0773629537576,363.89589601757444,368.30460133364306,346.40710396283737,367.45075991173445,400.50171557916696,380.53487357654,358.6187111118803,355.46416613770145,372.80773553750373,357.5197782539713,323.9113718627809,326.7968158250835,358.75885556879507,351.14823544728125,345.55765424009826,378.38077443808095,392.0033072519519,407.3453418509007,411.73448222687546,444.9571269873024,458.17778089709134,485.8300735094532
235,485.76396897862406,502.2220767174518,487.55084126740906,473.7943501283764,493.6032755986984,479.3727158405914,483.76662079669865,466.22128256016777,488.4101192168026,461.14521380274095,484.2064785860575,491.3975646215896,469.481232059485,472.42370904491327,457.1986276242271,444.84134105536185,434.4483039671435,403.880651255206,437.8979691633052,405.1053931324909,416.4801742553904,407.4661095984105,417.6868299646795,407.62420768081034,419.78675291893046,435.8332385817157,449.17192340969086,422.14926210476153,433.13178853058946,417.73091699237625,384.7470129322296,378.7851599644564,374.1331771607225,371.8353664953937,386.17305807274386,372.792124712716,359.86176062999056,329.1004185668788,342.1779036863395,346.9257300843104,336.3854879728755,350.74871649709036,353.36375894297174,351.2109051539095,352.0036232101883,361.5479919788823,372.7481742991043,357.9752216389545,332.82725707633523,308.79164975967154,318.54901177288167,344.6501417765805,338.3148812607691,315.18129248383144,333.14346736440126,356.41773057376264,383.0585015922303,390.53670161619164,415.7877007733576,381.8667478647461
236,260.74960467241897,232.22992936606587,247.1122572638972,220.0,220.0,220.0,220.0,245.92836189594698,222.8586860275467,220.0,239.19200500160503,220.0,232.1065280172458,254.25436886255574,284.51311758122745,310.8538824156314,298.21077059398937,304.25626048659603,274.66680500712863,257.71770525548925,229.31327176781477,220.0,246.26310494211103,235.56478371931152,239.89765092941138,235.23431029745723,232.3584669983687,265.2285106269278,250.95932340539787,259.87203627201984,254.27642314258114,223.55665581591916,222.80981402961567,244.74384706277326,220.0,220.0,220.0,238.50800779725142,254.18768468738307,258.7389285108108,256.5147767972951,283.69758382647865,302.36643149482245,324.2023890859488,346.1307501804946,356.1209510126837,353.1819747147999,378.7094173957954,408.52993662802294,375.19635965610695,343.80520078474456,375.9172315683352,360.3184745374288,386.45433531288813,378.6699936401863,352.0069976728412,322.6380216874946,298.59357462312653,281.0860982638421,280.2823830389999
237,486.56920221499774,520.6171025689688,516.5225745992108,517.7955205632285,519.3226196600564,522.0830245442119,523.3248705415242,488.93910339585847,454.05984094354733,425.8964832123759,398.0054454524184,412.34822907925417,391.69235135537417,419.32233868826705,449.32478175865845,482.63731541137133,513.3730067534627,497.40518928775947,498.08956841700535,475.37141633079125,496.80609219286157,523.9963115529483,548.5865303037743,543.9222167125528,562.0293886406274,533.8599305109663,501.6770644543138,519.403613455927,514.1784826589349,548.8669311907047,520.6747263005919,545.5686640080582,544.1674785950877,567.067992280359,589.2669020322692,600.0,585.8495007900272,600.0,575.6166872250334,546.3545016565777,541.5675878726421,564.5501956775711,562.6896748219123,585.7397422490483,600.0,579.6599870297254,600.0,569.2546818040582,597.1342613321239,583.4453027614501,583.4556685829581,578.0202996720095,555.0487186561936,545.1189993043122,523.6244098448078,502.8964631270445,480.99044164889114,480.22165827315274,501.07685399894484,505.9047563622317
238,559.41850364932,568.9766178496907,582.230425943973,593.9629320248632,590.4250755477251,600.0,569.8795422528273,595.0691452869237,600.0,582.1660970762175,600.0,565.8849820980013,546.0922421716629,515.6518488786256,535.2677330418783,553.1789236243653,575.1334452904935,540.4471638232804,540.533454690769,554.8719885169825,530.7500675287135,541.2354184545973,512.1231254062752,489.81593533357716,488.1217123831992,498.8712730708764,474.0821119576491,452.04774511581473,431.3589908104111,413.0680471393396,393.92681653618,386.58725413101456,397.35252968958514,393.014754508998,412.33292812149017,427.6817235378932,401.5386075213285,369.9575211537806,396.413430633753,367.00160529315417,342.3853479435341,308.9346772326024,317.9182228035081,323.6841622245925,357.7674188750604,384.85268661726246,378.61170904092614,369.6227179048036,355.4023603044026,331.0708447070543,305.73670066919493,279.9965602298673,252.98459323294182,234.82043620132941,221.28724032324757,253.5977682959717,259.09089586610366,293.22260008203335,284.29528642983047,281.32915071109136
239,343.3398904828061,321.14202604556476,296.1635555899953,327.3190994365435,361.39584716245645,329.53951191806766,305.0637231492913,299.7104096103629,277.7537529544714,268.2253805083532,242.26212499852755,239.21794796905286,223.23657110090102,220.0,220.0,220.0,253.82803276730988,241.8463460489932,268.1963952879637,292.22033520162165,323.8644244824264,344.172090341123,355.34386823524005,380.3047793311621,350.59990697717654,347.9980529810931,382.2459896841472,401.11800027477847,433.4632767373841,453.0376816667276,479.2794193876777,493.73649364890105,511.9716339581078,513.5940946468729,543.2907337038622,566.0434574474975,590.1154050440917,600.0,586.3205962961074,553.8146819734171,584.3105410320852,590.3389654484699,576.2089734288397,551.6484309781674,574.7150525632203,598.2714661745508,600.0,600.0,590.6210771314313,576.9059970660493,542.5048309743212,565.857360082498,536.977648907053,546.1304987699067,546.4157450487129,548.2840001735575,578.1538993451016,545.3669501340886,564.5044058581027,533.1480737438142
240,234.49837025544335,229.58560912534008,220.0,240.24007659050383,242.30949314588744,220.0,220.0,227.88679708176355,249.3146243178519,244.96059150708604,248.78123851457974,269.76930029807284,277.5047324810002,258.2379491171175,266.15159092798103,275.131153062546,291.51864172422484,299.97983485320094,332.8267839852636,311.6369655954584,343.21331316515375,345.89707748965486,357.9340073242987,329.896319145952,321.5366350424195,340.39317529484157,354.8769463517709,322.68670352334965,325.9483019681568,297.12777547594544,331.8377255184168,359.6484867157474,326.12413294574503,351.2296034689292,380.58967550801776,370.33805108745963,385.70316694080327,381.65042917534777,392.51670309569187,381.3389213965653,368.91806796089406,363.6284401809246,338.81818328659966,361.99791079707643,351.406763472391,344.41723224580016,372.00105513495026,371.76472211937227,374.86249577393266,406.81736450832955,433.8882113284788,410.75088095066957,408.8759330449369,441.8666689649351,432.9323098409373,423.94242743707133,402.59454366231216,375.59716165065095,392.41849700356966,411.3206298126758
241,588.2249261311399,600.0,582.034674582352,549.842835062548,583.8234519684243,572.6550006564767,559.4930086267461,587.9098733092029,593.8668662073519,573.9078483767913,600.0,600.0,571.0674992805582,596.4251132617323,588.7612120996399,590.4462833551092,600.0,600.0,583.3514737286159,563.2510276958099,533.8871867972157,538.2130364835654,504.1653441651121,497.99822499780765,468.13510616344826,461.5009109685016,429.29616421709426,452.76137245970807,432.44310203540766,420.4247117604615,446.32807152290894,463.5666958161633,443.8993811311074,413.93234043713215,429.02950481700594,421.3786833651736,440.00428330344903,436.17491736971374,425.3950862777731,421.97946485264083,439.3785938495882,467.53401390741436,436.01771766861464,437.7055255545015,405.0040055903729,402.792673742078,429.762471778861,420.0737904282827,450.3453199039277,459.4879129194704,489.8787869849808,507.8804507638572,480.12091242927056,461.30150815865795,453.8934399795034,430.8009217203487,430.44473405471496,428.4405049538193,460.37864881573597,455.7396006184544
242,518.5381856294391,549.4719237690427,575.8611419372218,555.4678756530332,555.1899682507812,544.531753011496,537.5218616711011,527.7783395083037,550.623484220554,547.2732180791253,548.9318213362535,582.7031363295487,551.9016853829548,551.0587201683072,570.2430396545353,545.8243767277112,553.6315883507453,535.394122918158,561.1124108438778,549.0093874218834,537.0437846049471,543.9173561011996,521.7667596695933,506.70896439280756,500.87319390116636,490.6278443209741,492.36924958136484,499.3440596661925,504.01078142870404,514.8025632681392,501.3450294306867,475.19486533153867,493.45139323171406,518.0060200158618,500.9964562714321,494.4928932024935,494.3927383899424,496.72561738264795,507.8899293587836,475.8021556936561,491.3055514850373,460.643521973596,458.4237217106968,481.36070120054035,477.9457731300281,453.38205554380545,487.33442469422266,514.5844070394211,533.576361365172,527.3821735681167,505.25137445036756,536.1501571496626,538.4147360058623,563.0796182329863,552.026268636146,540.496450831709,574.4842844788917,576.0125978735311,550.8612775437834,531.2385050034129
243,403.1388261692339,371.1117899034227,368.48916887990373,362.8150278255127,382.36856639787675,372.2145039121237,405.9929172198956,383.64681157095885,390.0158795187283,361.2948303093061,377.66530918888486,412.29806735322285,434.6377719958371,438.5370198462582,437.46891486423664,460.9210121529159,491.4391980826666,525.6836548885332,518.4414008180471,552.805624053663,528.7204617058312,511.4689460210649,482.7000747524376,466.7217709063513,485.4773995196121,510.1821045921036,529.7045897492836,538.8791942210223,539.8568500976075,554.4661503425627,546.8244987912683,570.7160833962474,583.1193899746224,596.9657188692311,599.4812383882661,600.0,582.6410313575336,574.3213670928071,593.7563469702453,593.2487696992989,600.0,589.2479523833997,580.1010642007749,600.0,597.5059224127428,598.6346433069169,586.9281033804145,571.2949993329503,582.2114090916377,555.600255399522,582.1493402823256,600.0,578.3523784594062,591.9337746671257,599.1180791571202,577.0355327086853,561.1597781322016,554.78883339357,568.7358248607532,578.4464634779436
244,422.2492421171452,441.03798013512755,459.09362190755917,467.34376269191705,487.43306852885485,475.8315047633995,502.5189717459819,510.56267775211774,533.1281237189879,536.3676610543077,516.6583382035153,519.6270472109969,510.6048636753581,524.4297961979547,522.7353616193863,546.2632579643243,558.7283338268585,571.6464441390511,551.8473174834257,585.744801137816,600.0,600.0,588.1150657612019,590.6092814605081,565.2065046257111,567.8998229921006,543.1120702459307,546.8247193252028,557.2352509360461,549.5489686435393,549.4471101267299,575.7428472639508,548.3422673931475,568.7635699031232,545.7163884728569,513.285947269181,491.2761694613343,509.82919275926855,503.18801789284873,529.2644540720814,530.99398195484,497.5515065896832,512.721459261818,485.43776287230435,505.69433721463906,482.46151570100164,471.6427627073876,489.93176278116283,521.7279578045124,512.7283343497836,535.7863497637092,514.1418083470179,535.6443922611923,546.6689764091299,525.1610219139957,511.3362991385945,485.560261340387,477.3679521148889,456.6233569935183,466.7032137476515
245,597.9119396038122,563.7525810197108,566.6169679498216,571.7736297782523,600.0,600.0,600.0,598.0156960929872,581.838997412291,550.7610367397149,544.3670744944034,513.0484774812509,516.5829503438651,503.09350537082565,505.4456734776056,479.84646098526866,510.13055858702387,537.7470456355193,516.0468012796791,505.08790111025985,513.0323951398984,484.73042965131185,474.55017712944243,457.1280372067729,486.21420821694164,510.889952757186,516.4782446458664,517.9024882268766,548.0532938450544,578.3232386535715,600.0,573.7765218875732,550.0155686409951,562.3871375485871,565.2875509112763,531.5801642538028,500.9184167730691,528.0840435311854,553.9049992189425,543.9139637586657,571.2875069438031,577.8447621516563,599.2581574429794,594.1783324241944,567.1162153383381,562.4771097235592,559.4880955833421,563.0541891521843,535.4449790554943,569.8431094689671,551.9326869254505,530.8313551730471,532.7075594929627,535.3121320506049,531.099583698932,550.1320339416998,551.2978419927019,558.9765238528508,574.6387708313958,541.3905279408665
246,436.844789367117,463.73840235310286,429.95561435788323,423.3183616239505,453.1542831383586,442.8750912981362,439.9861089921531,473.694006505255,452.6466766317952,422.2145398705456,447.3741212308369,473.16669511570274,471.2121435433037,472.2066457567137,495.71309162996226,512.4122564980679,495.9726866532586,462.1552215082649,460.7342328856131,485.858095712308,513.5665230806194,545.5023568759501,572.0717835088448,577.6748323797117,573.7972243262387,593.0367135836257,600.0,600.0,571.1129160790929,600.0,596.8921776251163,587.3255423592549,596.3952600210689,600.0,579.7481541921211,600.0,585.2955965563665,563.3634713703686,556.8114610701834,572.950666733006,600.0,600.0,600.0,574.8424062853569,544.8247822058142,548.8641155392812,534.1849393523636,557.1487874602127,569.1879384583756,600.0,582.8354649011912,581.8403529060575,581.9271863258323,563.6695619658486,569.9760999300091,566.0061189555558,562.276627874847,552.6681932329209,518.8532479027083,520.3999144867436
247,347.3941775661258,312.4865683950289,299.0426279313641,283.5466112476471,276.0879819733016,250.3176212483394,250.8554889727953,264.3263136490644,273.43930348288444,294.7021498127278,291.3427299718235,292.6791510956044,314.40728695573324,309.3463689130799,323.4583234060517,318.88048921631116,313.12202283212054,331.33641654916175,308.5750006317965,297.2760186677067,277.9680780399898,268.1057740477216,249.23201161334327,254.7904057894091,275.6623619726583,295.72527625791145,286.24034377632694,320.45357218892525,327.0233777183313,319.9813988428119,343.46914838971173,359.5603292746966,377.00960285238386,355.73935733375487,353.52205884955373,378.8500280072759,379.1326885412889,391.97438058076244,398.12974189316094,422.0947170334477,407.01397581675985,412.2972452688054,385.9236720294917,399.2384263984544,415.47617508314426,383.4747875663742,395.78015502033315,389.8084658119382,363.49524713961597,357.8887754785087,336.4850805571994,330.5742478058316,322.4779797629285,339.16539434845254,358.36048342009764,365.8524892270159,332.4405681797872,362.61212771475675,375.6484573215081,343.0421388159913
248,531.1565017013647,510.17513253162446,515.720615801602,513.3850216981151,507.7737364629705,535.0536968716783,530.6689872810614,500.9430755111819,532.2077864162286,561.6452526030025,574.5555408737144,572.3080178429562,543.8081809490027,564.160549249426,534.4440032591081,504.24607220176824,506.862941172524,483.07191798544886,448.61303669927327,443.2309768689783,417.8361830816829,394.0722621513313,364.4560068628047,343.8125696234574,358.8964622076647,380.5213737129101,377.19872879496114,377.65749590666036,344.94334832825456,314.79548662424673,297.8252274197129,300.8981168696332,317.66669728108275,325.01691157474505,317.46586142382023,290.7485465340399,310.4026729761432,300.8676965880772,317.39147760187245,318.2999965358764,335.00634028520415,363.51660958688416,392.9886757106503,395.44615031069253,396.2517358442872,379.84922842948583,410.3552166365362,407.4095583405097,381.3409450906261,376.63028911448464,350.52401663114495,350.7012345291402,354.99052056907504,343.63342387362604,313.64896686982996,344.69421436415666,363.82893230799675,387.5506079433552,378.2313955433913,396.4895676447528
249,404.4417001642938,383.51754435271704,357.22718073622195,346.38074158876594,321.0093893920257,355.8882177263105,324.331447042552,320.21149899838736,316.85804556571424,302.9022805664315,307.8968901659177,283.3952818565258,303.26914849763216,291.54048877496683,297.9344700608718,313.0292165855589,340.2621648238702,363.7672853755242,371.34891734277335,363.5364399696454,363.7607668748929,382.5722024114091,409.0003903905722,381.2651253629392,373.205063737453,392.533225626398,387.74884900797525,376.00479249261514,369.797381270244,376.99651354528856,411.98287363465465,411.49234367197187,391.0869569187701,367.48621718830674,335.4506995116557,339.5679059559382,342.6879523601566,322.05432723477827,335.727385686458,352.60487860053564,335.74175297728345,324.828736459365,359.161753523673,350.3602662732244,368.6163832961515,365.30716316024734,385.84130111051564,404.672927825301,416.41584958919844,441.250333829889,471.99562847132694,477.5944609029728,459.217284408565,452.12131172365025,470.20271166958076,480.7645556282516,458.210439327819,426.79720720806876,439.6045187560133,422.1800504380675
250,409.8746926170403,427.14696669292186,431.5336413388652,402.36482215669093,380.35543873153983,360.7084116137042,343.7589093688433,348.3371468053786,348.61475139315615,327.8359540786508,297.56479312054887,274.5650474337791,308.47173931708136,306.27002580248444,331.9842111316323,356.39688379845137,357.2032528208525,371.6713924130906,350.16403314198044,363.351802486864,347.4187230352943,370.66306980808486,341.5237591257086,360.643466227678,332.63904968748136,359.322296270083,345.6166125395332,356.42414807767346,355.54930758109305,346.19052774945675,356.3714560723015,387.69806471088816,355.5869470271117,384.906646938929,392.5423627903999,414.0543638442336,405.92561058463303,403.954618823266,429.7741714493475,423.8135293360351,426.23969900847106,392.6533436243744,368.75520403303733,378.67325959127334,393.86164266574474,399.6437082406597,374.6754107799524,370.85379078040086,360.71042442582416,360.40671850828033,386.3297509270669,405.64005163317256,376.51931673041366,403.8409605746332,401.8646611551208,418.9350112971407,393.7377574856454,405.68812428513877,387.2309455178008,382.917608317666
251,226.40789063119968,220.0,220.0,220.0,220.0,233.43370186336932,220.0,228.24183504374986,220.0,251.16130200245277,281.47788712014255,262.2631042966099,270.272595172222,237.23296753529408,267.45816554887625,269.06727712229593,237.09289772154045,226.06789723211006,220.0,220.0,231.89484395129261,229.78713751419338,221.64768974455518,220.0,220.0,220.0,241.52491121596626,220.0,226.67613565842254,220.0,220.0,229.76279076444726,226.7529524208331,220.0,226.4996403424555,225.88837433675556,220.0,224.13429014356763,235.99919050211625,220.0,220.0,220.0,220.0,224.23561138545813,249.8688354540488,276.66523299724275,246.56131370694695,240.8986697470164,246.709123557335,222.00401687585904,240.58427204799307,257.6807401385998,285.9146110980754,251.5086319439164,231.6765290231466,254.5795990203191,266.5202025782046,294.12749233709894,263.1300681542176,269.91754575436863
252,436.2376984595962,403.73490760483344,404.6814529887073,412.347874780402,390.73839697454946,374.8714677932759,384.6957820341175,382.47684836611455,407.5378043958974,396.5045280165406,380.1707041037147,414.1113199278537,442.8908238369595,409.9203159868881,428.8713190583477,401.5947532261119,368.51871686416786,352.6774029818123,336.5316145160896,358.8839278803771,373.63063509637556,407.34329500961655,422.14919803144386,416.4270867593672,430.3520230255324,465.31415772858054,480.0240895079575,498.3417844265798,529.027335489898,501.9829237817158,516.3178243230567,540.8742413807781,572.6807433962406,552.4485936760595,552.7236242167567,565.3624635518704,547.685204616964,554.7183050444833,537.7488198193432,526.0908112565585,521.997120012319,524.0404269245787,520.4960379383392,520.0197243234943,505.9209372636748,482.0484938452589,450.3629922581377,429.0815028325544,434.8175577379592,454.84563908417846,431.6929709051811,404.2918459492665,421.742171187714,408.1032543253243,439.708215071239,454.7104730139651,442.5833963209773,427.8513886665366,429.5102757055282,400.0504024850029
253,264.7170748052136,242.02712649734707,261.2577780286663,262.22779317750485,227.96749177171586,240.11364869476347,234.77196120099828,235.53162674846413,220.0,223.62475598758726,257.1654827701915,227.30661114059478,220.0,220.0,220.0,220.0,242.26768493209173,271.16779322959883,250.32284935172697,253.32934500809486,262.91227305967845,264.4401962651476,259.825543858932,238.26382926907866,237.43918441302534,230.52422235281836,251.21365772797725,269.66596286938693,244.04587055378389,220.0,248.5707760259252,251.05636325344005,276.1024288632214,245.17300730286948,247.02910045938359,249.78895647972013,275.03809875767064,246.87079863375016,228.7019880910638,222.15967006315472,247.76857334255067,278.49040539749035,312.9811287690443,345.1246728211408,310.5405957302456,278.8801796320167,254.2126569730479,243.633003746967,266.72726591605414,294.2131995895378,272.2916080301586,280.6680986435382,309.88343759810755,307.3446591133,279.5927091499949,276.63966465591864,267.9453078160826,273.3813675407031,269.0874754492003,235.30169032896058
254,597.719138697195,600.0,598.1541528839226,600.0,575.9102257310954,554.1568579092627,575.7178903436576,558.9760659454082,579.921963385815,563.9293071894102,531.2524413051603,532.4434719772305,511.2115223661108,529.2607628713838,539.1447371976342,568.7969239560884,588.60610896469,566.2604258035408,587.2715023700765,597.1930955070582,600.0,600.0,600.0,597.6202460047109,600.0,585.8570200270851,563.638819203182,571.7999678681692,553.1693537041526,523.763411358415,488.8022042793828,496.3845623773875,486.7349772210041,504.396745168146,495.6590930500632,494.67933442673905,488.175282523816,498.7155179014702,488.64525924251797,521.1089947384796,551.6392838003767,576.0012369863864,600.0,596.4397781921574,598.9899059674218,600.0,600.0,600.0,600.0,600.0,589.3954059882113,600.0,600.0,600.0,587.8084916391499,600.0,600.0,580.2983923064394,589.0831709046087,581.5326089418029
255,596.0282853320533,594.546582440271,575.5289946060569,567.2590283715851,578.027715658749,548.3539716532193,555.6061060687059,585.7918392112288,600.0,569.7371475660589,600.0,600.0,576.3596577019816,542.2287839438413,519.218568484292,542.8908829322936,509.40563567845504,490.7259469317211,508.7373386051624,514.7650761180319,534.5565758432452,551.7871111111203,520.3292082096467,547.8050075462373,528.6972359459961,532.4347067620796,542.5348777190242,519.3388524809808,552.675040450049,551.8459573761606,520.8809460679781,551.489289202427,557.5280382259558,571.4715620846522,573.2338673800479,596.6655242144355,563.9848665679604,547.7713521373607,545.6467370855491,516.0089902275089,530.422457080375,522.9788960642699,507.06565538303994,472.3021746596288,487.6902964821256,511.0569481032259,503.7097856009308,508.2050439932664,489.14310780833824,497.69694304794757,463.54656513001163,462.75163792692473,472.8460216557732,502.11944578185455,493.8129529804145,512.3762671890865,519.2143592851316,549.1052071898873,541.9916444860474,529.3283182771567
256,557.1139595037746,525.5610676023548,500.1080451077122,470.8763555285953,494.8940524889435,460.63657212486584,485.9525730096592,482.54131868564787,447.82308820542585,440.93825061026877,419.01430948342124,427.72234360647263,440.2774589009879,439.40438882933785,407.2407556101148,418.1697719158189,442.1124867682054,457.53518618105346,480.63224050792576,459.6679071564879,486.89006293244165,474.44360447779906,440.38194147543845,464.4193567184734,495.34684554600426,506.2359193652187,487.43648349765846,470.0585959974356,467.720097137929,495.56827271002834,471.0401086403574,493.85826551120147,479.249462120562,500.85049398059886,530.2694778127066,525.1940488523089,515.7475946396961,536.9030869676873,538.9668887342449,551.8783221266686,560.4763687139512,536.1785879090869,560.3139131293563,539.0181709282758,569.2779210132305,551.8179114127809,568.1895795419427,553.1154570864942,540.3604356875746,527.060565382336,544.4130231641618,548.3900814220193,575.1967533313441,561.7128436756273,575.1523202195993,592.8587221960171,568.4624701081142,561.5037251205009,560.3009497250297,550.1990670176359
